gene.ID,logFC,logCPM,F,PValue,FDR,p2n1,p3n1,p4n1,Emerge,p2n2,p3n2,p4n2,primordia,p2n3,p3n3,p4n3,no_primordia,Type,Name,Description
Zm00001d038065,-2.790552941,4.22010868,169.1838381,7.14E-08,7.45E-06,15.15381172,20.33574274,36.71978768,24.06978071,21.36231274,28.69941954,29.96695079,26.67622769,3.093766279,4.460406153,3.973094099,3.842422177,gene,,Annexin D4
Zm00001d023651,-1.789263994,3.834629476,166.5480899,7.73E-08,7.93E-06,20.45028961,17.16278997,16.70086729,18.10464896,21.789559,18.2875371,16.10468784,18.72726131,6.187532558,4.832106666,5.165022328,5.394887184,gene,,soluble epoxide hydrolase
Zm00001d015702,-2.839462731,3.468765028,166.2726043,7.79E-08,7.95E-06,18.09629944,13.9898372,15.9266549,16.00426385,15.66569601,14.81690962,13.14876412,14.54378992,1.675790068,1.610702222,2.781165869,2.02255272,gene,,Putative chloride channel-like protein CLC-g
Zm00001d048611,-3.540125169,7.083400959,165.5471139,7.96E-08,8.08E-06,371.3419494,175.5219781,186.8063897,244.5567724,139.4246945,207.703706,101.9284041,149.6856015,14.5664829,13.00951795,10.85979054,12.81193046,gene,,Metallothionein-like protein 1B
Zm00001d021318,-1.348089693,5.311730509,163.9964466,8.35E-08,8.38E-06,48.10967411,46.58471564,57.07051338,50.58830104,42.58221006,51.12501248,52.08541447,48.59754567,18.43369074,18.70892581,19.99790696,19.04684117,gene,,DNA-(apurinic or apyrimidinic site) lyase 2
Zm00001d031655,-1.326725921,5.034499192,163.9365496,8.37E-08,8.38E-06,49.58091797,37.06585733,34.39715051,40.34797527,47.5667497,41.78101542,34.14601536,41.16459349,19.07822539,15.36362119,14.70044817,16.38076492,gene,NAC-transcription factor 48,NAC domain-containing protein 68  
Zm00001d049692,-1.897064158,5.609614404,163.7958171,8.40E-08,8.38E-06,71.94382459,59.70920209,45.23612398,58.96305022,78.18606463,71.681806,56.87604946,68.91464003,16.37117989,19.08062632,19.33572461,18.26251028,gene,MADS-transcription factor 32,Agamous-like MADS-box protein AGL12
Zm00001d047893,-1.31063858,6.684888205,162.9168165,8.63E-08,8.56E-06,65.17610285,61.15145334,59.83555764,62.05437128,167.6229473,172.0630315,184.5923397,174.7594395,77.4730639,73.47280135,61.18564912,70.71050479,gene,phosphoenolpyruvate carboxykinase homolog2, phosphoenolpyruvate carboxykinase homolog2
Zm00001d016733,-3.126367176,3.299198013,162.4596646,8.75E-08,8.59E-06,13.53544348,13.9898372,13.93582304,13.82036791,15.66569601,14.81690962,10.29476881,13.59245815,1.289069283,2.230203076,1.05949176,1.526254706,gene,,NDR1/HIN1-like 1
Zm00001d021016,-2.035749585,5.818158811,162.5561327,8.73E-08,8.59E-06,192.2915721,126.9181107,80.07568157,133.0951215,38.45216293,35.24021748,15.79890263,29.83042768,7.992229554,8.549111793,4.767712919,7.103018088,gene,,Cytochrome b561 and DOMON domain-containing protein 
Zm00001d043929,-1.661501883,4.806760381,161.8771966,8.91E-08,8.70E-06,46.34418149,51.63259504,48.22237177,48.73304943,26.91651405,25.22879206,26.90909867,26.35146826,9.668019621,8.05351111,7.284005848,8.33517886,gene,,Fasciclin-like arabinogalactan protein 6
Zm00001d038910,-1.631848834,4.967335287,161.6163642,8.99E-08,8.72E-06,24.86402118,26.39319802,29.30946908,26.85556276,55.68442854,51.25849815,43.31957172,50.08749947,17.27352839,16.72652307,14.30313876,16.10106341,gene,,Seed maturation protein  
Zm00001d038143,-1.514099659,4.620542215,161.0273859,9.15E-08,8.79E-06,34.42710625,35.91205633,29.42007085,33.25307781,33.46762329,32.57050403,23.23967613,29.75926782,10.18364733,12.14221675,8.740807017,10.35555703,gene,,GDSL esterase/lipase 
Zm00001d018229,-2.998024176,3.368301407,160.432643,9.32E-08,8.86E-06,11.03432893,11.24955981,12.71920356,11.66769743,20.08057398,16.95268038,12.74105051,16.59143495,2.578138566,2.230203076,1.3243647,2.044235447,gene,,Adenine nucleotide alpha hydrolases-like superfamily protein
Zm00001d044982,-1.922062607,4.751398963,160.4783858,9.31E-08,8.86E-06,52.52340568,43.41176287,45.23612398,47.05709751,23.21371318,30.03427626,25.68595782,26.31131575,6.832067199,6.566709059,7.416442318,6.938406192,gene,,Kinesin-like protein KIN-7K chloroplastic
Zm00001d039535,-1.237762541,7.0890662,160.2591703,9.37E-08,8.86E-06,222.4520711,196.4346214,191.6728676,203.5198534,169.1895169,149.5039529,113.2424569,143.9786422,67.03160271,63.43688751,51.51778681,60.66209234,gene,,HXXXD-type acyl-transferase family protein
Zm00001d020133,-4.483109366,3.302114012,159.9351768,9.47E-08,8.90E-06,12.94694594,12.11491057,15.26304428,13.44163359,17.65951187,17.75359441,9.377413173,14.93017315,0.77344157,0.743401025,0.39730941,0.638050668,gene,,
Zm00001d026625,-3.397798206,2.458104138,159.0484541,9.74E-08,9.11E-06,11.91707524,7.643931668,5.972495587,8.511167498,9.684248442,6.540797941,4.586778183,6.937274855,0.77344157,0.743401025,0.39730941,0.638050668,gene,,Fiber protein Fb34  
Zm00001d002835,-2.421653568,4.091344249,158.4181299,9.93E-08,9.17E-06,29.86625029,28.26812466,28.42465492,28.85300996,14.24154183,20.28982218,20.0798956,18.2037532,2.964859351,2.849703931,4.370403509,3.39498893,gene,,Probable LRR receptor-like serine/threonine-protein kinase 
Zm00001d013108,-1.460580139,6.789482805,158.3301375,9.96E-08,9.17E-06,170.8114118,155.3304605,139.1370268,155.0929664,158.7931914,142.2957266,88.57578313,129.8882337,54.91435145,49.80786871,35.36053748,46.69425255,gene,,
Zm00001d018080,-1.633196864,6.225512727,157.7993055,1.01E-07,9.20E-06,132.5590715,146.9654032,136.150779,138.5584179,57.39341356,86.49871563,51.06613043,64.98608654,20.10948081,23.54103247,18.27623285,20.64224871,gene,,Probable beta-D-xylosidase 7
Zm00001d026490,-1.490058655,7.749684715,158.0453409,1.01E-07,9.20E-06,295.4257664,202.7805269,171.9857525,223.3973486,427.9583319,329.0421821,185.1019818,314.0341653,130.7116253,113.3686564,80.52137374,108.2005518,gene,proton-exporting ATPase4, proton-exporting ATPase4
Zm00001d022450,-1.522263481,4.775933063,156.9380254,1.04E-07,9.39E-06,44.87293763,41.68106136,38.26821246,41.60740382,32.18588453,32.43701836,24.87053059,29.83114449,9.668019621,11.77051624,9.535425837,10.3246539,gene,,CBL-interacting serine/threonine-protein kinase 10
Zm00001d035320,-3.741361775,2.658898961,156.3232395,1.06E-07,9.53E-06,3.530985256,2.163376887,2.986247793,2.893536646,20.22298939,12.0137105,10.70248243,14.31306077,0.77344157,0.867301196,1.45680117,1.032514645,gene,,Expressed protein;  protein
Zm00001d036440,-1.21193743,5.330884445,156.1807214,1.07E-07,9.53E-06,51.64065937,46.72894076,52.42523904,50.26494639,46.85467261,49.12272739,50.04684639,48.6747488,21.65636395,19.94792752,21.45470813,21.01966653,gene,umc59a,WAT1-related protein 
Zm00001d024199,-2.754615847,4.16255142,155.4543482,1.09E-07,9.65E-06,51.64065937,33.02755381,34.83955759,39.83592359,13.95671099,12.68113886,9.377413173,12.00508768,1.546883139,1.982402735,1.721674109,1.750319995,gene,,Probable receptor-like serine/threonine-protein kinase 
Zm00001d020794,-1.945887077,5.452162873,154.8416351,1.11E-07,9.80E-06,69.88408319,61.15145334,72.22295589,67.75283081,52.69370476,57.13186773,40.46557641,50.09704963,14.69538982,14.24851966,9.932735247,12.95888158,gene,,Blue copper protein  
Zm00001d004843,-1.836514943,8.659435363,154.4228536,1.13E-07,9.88E-06,437.6950474,767.1334442,520.3813284,575.06994,373.1283959,777.9544979,356.1378438,502.4069125,136.2546232,175.0709415,94.29476661,135.2067771,gene,abscisic acid stress ripening2, abscisic acid stress ripening2
Zm00001d025015,-1.190355389,5.186941252,154.1400387,1.14E-07,9.89E-06,29.86625029,31.00840205,35.1713629,32.01533841,47.85158054,53.3942689,57.6914767,52.97910871,21.91417781,21.3108294,26.48729399,23.23743373,gene,,Glucose-6-phosphate 1-dehydrogenase  
Zm00001d027290,-1.503872829,8.128814343,154.0286895,1.14E-07,9.89E-06,319.1127925,298.9786858,321.408744,313.1667408,401.4690641,455.8535708,310.0662051,389.1296133,129.6803699,162.5570242,118.2657677,136.8343873,gene,,extensin-like protein
Zm00001d035605,-1.841463934,4.890467306,153.9532598,1.15E-07,9.89E-06,30.74899661,29.85460104,45.34672575,35.31677447,46.0001801,34.57278912,42.91185811,41.16160911,9.79692655,11.02711521,13.64095641,11.48833272,gene,MYB-transcription factor 21,Putative MYB DNA-binding domain superfamily protein  
Zm00001d025623,-5.058858818,3.731867774,153.3829703,1.17E-07,1.00E-05,31.19036976,29.71037592,29.53067262,30.1438061,9.826663861,9.343997058,8.052343921,9.074334947,0.644534641,0,0.13243647,0.25899037,gene,,Vacuolar iron transporter 1
Zm00001d045454,-4.081787025,3.264313344,152.8737464,1.19E-07,1.01E-05,14.85956295,12.25913569,19.35530977,15.49133614,13.67188015,12.68113886,9.377413173,11.91014406,0.644534641,0.495600684,0.92705529,0.689063538,gene,,Zinc finger (C3HC4-type RING finger) family protein
Zm00001d012602,-1.423716709,6.089041141,152.6062907,1.20E-07,1.02E-05,51.93490814,54.80554781,49.54959301,52.09668299,131.7342619,113.1958501,86.53721505,110.489109,42.41037941,47.08206495,33.5064269,40.99962375,gene,,early nodulin-like protein 9
Zm00001d032686,-1.661753526,4.424967603,152.1035172,1.22E-07,1.03E-05,30.74899661,30.28727642,27.31863722,29.45163675,23.78337485,30.03427626,24.56474538,26.1274655,6.832067199,9.41641299,8.475934077,8.241471422,gene,,Nucleotide/sugar transporter family protein
Zm00001d019565,-2.993682719,6.822453263,149.8939441,1.31E-07,1.09E-05,193.6156915,238.2599078,308.1365316,246.6707103,86.16132805,52.4598692,107.0248243,81.88200717,14.17976211,6.442808888,9.667862307,10.0968111,gene,plasma membrane intrinsic protein2,Aquaporin PIP2-6  
Zm00001d040614,-3.049474162,3.794065249,149.9981014,1.31E-07,1.09E-05,29.42487713,29.42192567,28.53525669,29.12735316,9.541833024,13.61553857,9.173556365,10.77697599,1.804696996,1.115101538,0.92705529,1.282284608,gene,,PIT1  
Zm00001d052841,-2.732661747,4.910302506,149.4941439,1.33E-07,1.10E-05,79.44716826,58.98807646,56.84930984,65.09485152,25.34994445,25.76273475,14.57576178,21.89614699,2.707045494,4.584306324,2.383856459,3.225069426,gene,Caffeoyl CoA O-methyltransferase4,Caffeoyl-CoA O-methyltransferase 1
Zm00001d011197,-1.293074506,5.140730399,148.6116813,1.37E-07,1.13E-05,53.99464954,44.99823925,46.01033637,48.33440839,40.01873253,38.44387361,42.6060729,40.35622635,16.75790068,15.73532171,16.95186815,16.48169685,gene,,Myosin family protein with Dil domain
Zm00001d019560,-4.794986501,2.480014142,148.2851444,1.38E-07,1.13E-05,8.091841212,6.778580913,9.29054869,8.053656938,5.839032149,9.477482731,7.440773496,7.585762792,0.257813857,0.371700513,0.13243647,0.253983613,gene,beta expansin4, beta expansin4
Zm00001d028949,-1.145396304,7.30822513,147.9404481,1.40E-07,1.14E-05,123.2902352,151.8690575,209.4797526,161.5463484,164.3473927,223.7219867,259.7135735,215.927651,83.66059646,94.41193024,111.7763806,96.61630245,gene,calcineurin B-like-interacting protein kinase3,CBL-interacting protein kinase%253B CIPK-like protein 1  
Zm00001d042767,-3.044605387,3.463964424,147.9766428,1.40E-07,1.14E-05,24.27552364,20.33574274,17.47507968,20.69544868,9.969079279,14.54993828,7.848487112,10.78916822,1.289069283,1.36290188,1.19192823,1.281299798,gene,,Glucan endo-13-beta-glucosidase 14
Zm00001d029442,-1.199526057,7.351318296,147.3900205,1.43E-07,1.15E-05,216.1257226,194.1270193,188.3548145,199.5358521,201.6602323,222.5206157,180.7190604,201.6333028,90.49266366,101.5981402,72.3103126,88.13370547,gene,,F-box only protein 13
Zm00001d010840,-6.258947507,4.767187692,146.7384541,1.46E-07,1.16E-05,28.98350398,46.29626539,56.29630099,43.85869012,8.402509678,59.53460983,40.56750482,36.16820811,0.128906928,0.743401025,0.39730941,0.423205788,gene,,triacylglycerol lipase-like 1
Zm00001d013038,-1.64069642,4.319189315,146.8209912,1.45E-07,1.16E-05,37.51671835,32.73910356,22.67336287,30.97639493,29.76482242,21.09073622,14.77961859,21.87839241,7.992229554,7.557910426,5.165022328,6.905054103,gene,,Cupredoxin superfamily protein
Zm00001d029387,-3.922038921,4.226033663,146.6379928,1.46E-07,1.16E-05,53.70040077,26.53742315,34.39715051,38.21165814,20.50782023,12.28068185,16.81818667,16.53556292,0.515627713,0.619500855,2.118983519,1.084704029,gene,,LOL3  
Zm00001d036136,-1.451004173,5.887203811,146.2436429,1.48E-07,1.17E-05,101.074453,87.68887649,77.31063731,88.69132225,66.65041575,72.61620571,55.55098021,64.93920056,21.78527088,24.90393435,24.10343753,23.59754759,gene,,
Zm00001d043232,-2.015536011,6.092456471,145.7790514,1.51E-07,1.18E-05,50.61078867,53.6517468,52.31463727,52.19239091,165.0594698,119.4696767,82.8677925,122.4656463,31.32438357,31.22284307,26.22242105,29.58988257,gene,,Early nodulin-like protein 3  
Zm00001d044285,-1.133011191,5.252313011,145.3136428,1.53E-07,1.19E-05,41.0477036,41.53683623,46.34214168,42.97556051,46.56984177,45.65209991,53.00277011,48.40823727,21.14073624,22.05423042,22.9115093,22.03549199,gene,calcineurin B-like10, calcineurin B-like10
Zm00001d053151,-2.356482555,4.268536724,145.3641439,1.53E-07,1.19E-05,27.80650889,22.21066938,29.08826554,26.36848127,26.77409864,28.16547685,22.32232049,25.75396532,3.73830092,5.947208204,5.297458798,4.994322641,gene,Homeobox-transcription factor 6,Putative POX domain/homeobox DNA-binding domain family protein  
Zm00001d008727,-1.453092003,5.902297895,144.4854667,1.57E-07,1.22E-05,88.86312895,75.57396593,98.76738072,87.7348252,65.93833866,70.21346361,63.80718094,66.6529944,23.46106095,26.01903589,23.44125518,24.30711734,gene,phospholipase D2, phospholipase D2
Zm00001d016683,-1.802065176,5.597348235,144.5596887,1.57E-07,1.22E-05,97.69059209,84.80437398,79.19086741,87.22861116,39.59148628,56.19746802,39.03857875,44.94251102,11.8594374,13.25731829,13.243647,12.7868009,gene,,
Zm00001d032298,-2.939171447,3.399510032,144.0954398,1.60E-07,1.23E-05,14.4181898,6.778580913,13.82522127,11.67399732,16.09294226,15.75130933,18.55096954,16.79840704,1.933603924,2.106302906,2.516292929,2.18539992,gene,trehalose-6-phosphate phosphatase1, trehalose-6-phosphate phosphatase1
Zm00001d038555,-1.18478444,6.517631943,142.5811074,1.68E-07,1.28E-05,135.795808,122.4471318,115.9106551,124.717865,100.2604545,115.0646495,96.42427024,103.9164581,43.3127279,51.29467076,42.51210686,45.70650184,gene,,Cytochrome P450 98A3
Zm00001d019149,-1.400741692,6.255182571,142.2232694,1.70E-07,1.28E-05,104.1640651,93.3136564,103.5232568,100.3336594,109.8022875,95.30876999,74.61159177,93.24088308,38.54317156,33.45304615,33.24155396,35.07925722,gene,cellulose synthase4, cellulose synthase4
Zm00001d040627,-3.11844745,2.378831057,141.4359891,1.75E-07,1.31E-05,6.179224198,3.028727642,3.207451334,4.138467725,14.09912641,9.343997058,6.013775839,9.818966436,1.675790068,0.743401025,0.92705529,1.115415461,gene,,Sodium transporter HKT1
Zm00001d052375,-4.453536806,3.120192481,141.3754391,1.75E-07,1.31E-05,16.03655804,25.96052265,21.89915048,21.29874372,3.133139202,4.13805584,4.892563395,4.054586146,0.128906928,0.123900171,0.26487294,0.172560013,gene,,Protein kinase APK1B chloroplast
Zm00001d037636,-1.156111167,7.726441698,140.6873548,1.80E-07,1.32E-05,270.5617452,264.797331,252.614443,262.6578397,283.2642669,286.4602527,202.4298105,257.3847767,126.0709759,119.1919644,99.32735247,114.8634309,gene,cellulose synthase2,Cellulose synthase-2%253B Cellulose synthase2  
Zm00001d045563,-3.720055396,4.377043668,140.6255007,1.80E-07,1.32E-05,40.0178329,43.84443825,46.12093814,43.32773643,19.5109123,19.35542248,13.04683572,17.30439017,0.902348498,0.743401025,2.251419989,1.299056504,gene,dwarf plant3, dwarf plant3
Zm00001d024071,-1.578594801,4.384490331,140.4334688,1.81E-07,1.33E-05,23.68702609,23.94137088,26.10201775,24.57680491,29.76482242,28.16547685,25.99174303,27.9740141,10.31255426,9.912013673,7.813751728,9.346106555,gene,,Xyloglucan endotransglucosylase/hydrolase protein 2
Zm00001d051872,-4.762800646,3.164307235,140.2576499,1.83E-07,1.33E-05,33.10298678,18.60504123,16.59026552,22.76609784,6.551109241,3.203656134,2.242424889,3.999063421,0.128906928,0.123900171,0.13243647,0.128414523,gene,plasma membrane intrinsic protein1,Aquaporin PIP1-5  
Zm00001d003013,-2.127088758,3.712353221,139.580481,1.87E-07,1.34E-05,13.97681664,11.68223519,14.48883189,13.38262791,19.5109123,21.35770756,20.28375241,20.38412409,3.351580135,5.079907008,5.562331738,4.664606294,gene,,Cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG3
Zm00001d018445,-1.856975074,6.019524837,139.613136,1.87E-07,1.34E-05,146.094515,67.0646835,77.64244263,96.93388037,113.2202575,59.53460983,59.01654595,77.25713777,22.81652631,20.07182769,18.27623285,20.38819562,gene,phosphate transporter3, phosphate transporter3
Zm00001d034049,-1.13305405,7.174517994,138.9319783,1.91E-07,1.34E-05,179.0503774,181.0025329,176.1886198,178.7471767,179.443427,187.5473695,156.4601002,174.4836323,89.71922209,73.59670152,75.35635141,79.55742501,gene,,Brittle stalk-2-like protein 3  
Zm00001d039251,-1.357595793,6.430736801,139.0314197,1.91E-07,1.34E-05,148.8898783,110.6206715,117.3484781,125.619676,104.2480862,95.57574134,87.04685707,95.62356153,35.32049835,39.77195486,36.28759277,37.12668199,gene,,Glucan endo-1%252C3-beta-glucosidase 4  
Zm00001d044495,-1.245456352,5.21535318,139.8514481,1.85E-07,1.34E-05,66.50022232,42.69063724,39.70603547,49.63229835,56.96616731,40.71313004,32.7190177,43.46610502,22.30089859,16.47872273,15.62750346,18.13570826,gene,senescence enhanced2b, senescence enhanced2b
Zm00001d013529,-2.134026421,5.877898823,138.2728851,1.96E-07,1.36E-05,165.6620583,120.7164303,99.54159311,128.6400272,39.59148628,51.92592651,26.29752825,39.27164701,9.02348498,9.664213331,7.681315258,8.78967119,gene,,Protein NRT1/ PTR FAMILY 2.9
Zm00001d029539,-1.660484424,7.591161191,138.4700286,1.95E-07,1.36E-05,281.3018254,222.5393691,213.9038234,239.2483393,301.0661942,287.9285951,185.7135522,258.2361138,74.76601841,100.2352383,67.14529027,80.71551565,gene,,PLASMODESMATA CALLOSE-BINDING PROTEIN 2
Zm00001d053055,-1.559277151,5.98184242,137.9614888,1.98E-07,1.37E-05,112.9915282,107.3034936,107.5049206,109.2666475,57.6782444,70.61392063,50.76034522,59.68417008,23.97668866,21.06302906,15.75993993,20.26655255,gene,,Dirigent protein 23
Zm00001d023225,-3.534569101,4.939208812,137.2004899,2.04E-07,1.40E-05,88.2746314,75.57396593,58.39773462,74.08211065,13.10221848,26.02970609,11.11019604,16.74737354,1.675790068,1.486802051,1.05949176,1.407361293,gene,ferritin homolog2,Protein trichome birefringence-like 34
Zm00001d004330,-5.161073817,3.814513666,137.0894159,2.04E-07,1.40E-05,53.55327638,18.89349148,29.08826554,33.84501114,8.117678841,6.407312269,9.275484769,7.93349196,0.257813857,0.123900171,0.26487294,0.215528989,gene,,
Zm00001d012499,-1.760219715,4.640494054,136.9792694,2.05E-07,1.40E-05,39.72358413,36.92163221,32.84872573,36.49798069,34.17970039,32.83747538,21.30303645,29.44007074,7.992229554,9.168612648,8.475934077,8.545592093,gene,,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Zm00001d032776,-2.270440198,4.550163349,136.3240796,2.10E-07,1.42E-05,68.11859057,44.99823925,37.93640715,50.35107899,18.37158896,20.28982218,11.21212445,16.62451186,3.996114777,3.345304615,2.913602339,3.418340577,gene,cellulose synthase10, cellulose synthase10
